relative_path,filename,category,artist,skin_H_mean,skin_S_mean,skin_V_mean,skin_V_std,S_skin,lips_H_mean,lips_S_mean,lips_V_mean,lips_V_std,contrast_lips_skin_S,contrast_lips_skin_V,eyes_H_mean,eyes_S_mean,eyes_V_mean,eyes_V_std,contrast_eye_skin_S,contrast_eye_skin_V,eyes_edge_density,S_eyes,deltaH_ojos_piel,deltaV_ojos_piel,cheeks_H_mean,cheeks_S_mean,cheeks_V_mean,cheeks_V_std,contrast_cheeks_skin_V,contrast_cheeks_skin_S,S_cheeks,global_color_intensity_index,global_skin_shift,non_skin_color_ratio,extreme_saturation_ratio,masklike_pattern_score,non_skin_large_zones,fx_ratio,eyes_dark_ratio,lips_dark_ratio,eyes_color_concentration
images/glam_dia/24ab0c3686433015c3da9f99225dc54f.jpg,24ab0c3686433015c3da9f99225dc54f.jpg,glam_dia,desconocido,0.066696409183331,0.4159212914847918,0.6412615533846049,0.2241777071107301,0.4159212914847918,0.0947837851650021,0.4755199335391354,0.6808424669819781,0.1584876675122034,0.0595986420543436,0.0395809135973732,0.0549012498209425,0.4274415535444947,0.8011956385118151,0.1888454624508604,0.0115202620597029,0.1599340851272102,0.0765224358974359,0.4274415535444947,-0.0117951593623884,0.1599340851272102,0.0689788950962135,0.4489855664488018,0.7147576252723311,0.2210770244076392,0.0734960718877262,0.0330642749640099,0.4489855664488018,0.0347277263593521,0.066579958189811,0.0193166208791208,8.585164835164836e-05,0.0056662087912087,0.0056662087912087,0.0,0.0384615384615384,0.0616273471352912,0.7673676816351598
images/glam_dia/2d2d45c72447d6a7c031a43016456c26.jpg,2d2d45c72447d6a7c031a43016456c26.jpg,glam_dia,desconocido,0.0632773993238895,0.4384026956303545,0.6769923647704055,0.2128769999762689,0.4384026956303545,0.0660148975791434,0.4417904535551594,0.8008338284808874,0.0908563621224077,0.0033877579248049,0.1238414637104818,0.0789527547678674,0.4030992224475997,0.6999374577417173,0.2086403760528322,-0.0353034731827547,0.0229450929713118,0.127801724137931,0.4030992224475997,0.0156753554439778,0.0229450929713118,0.0641529066382588,0.4268966566671014,0.7999014535599901,0.1110844242720029,0.1229090887895846,-0.011506038963253,0.4268966566671014,-0.0144739180737342,0.0926758744790798,0.0091133557800224,0.0,0.0021099887766554,0.0021099887766554,0.0,0.0594827586206896,0.003030303030303,3.8306375070386265
images/glam_dia/3cf070998755a35e8596c0062a1635c6.jpg,3cf070998755a35e8596c0062a1635c6.jpg,glam_dia,desconocido,0.0714072503364188,0.3491152139687992,0.681774151996565,0.1181517136295255,0.3491152139687992,0.057994941493649,0.4562403667934835,0.6723285533118719,0.0754910840328852,0.1071251528246843,-0.009445598684693,0.068034665520699,0.3792760180995475,0.618647561588738,0.1599223706592664,0.0301608041307483,-0.0631265904078269,0.1628205128205128,0.3792760180995475,-0.0033725848157198,-0.0631265904078269,0.0511193875439685,0.3906056644880173,0.7090297748729121,0.0983303674396554,0.027255622876347,0.0414904505192181,0.3906056644880173,0.0595921358248836,0.0318176041670515,0.0182142857142857,0.0,0.00375,0.00375,0.0,0.038034188034188,0.0044776119402985,2.7684084245684786
images/glam_dia/3dd48abb6a8cb3630e04e38cb284a95a.jpg,3dd48abb6a8cb3630e04e38cb284a95a.jpg,glam_dia,desconocido,0.1002100993933925,0.4470437053790777,0.59800997400076,0.2523836869598074,0.4470437053790777,0.0440214123512139,0.4388086408370384,0.7386836587647947,0.0962204148596668,-0.0082350645420392,0.1406736847640347,0.0488547486033519,0.4285109573241061,0.6627012687427912,0.1749562550566708,-0.0185327480549715,0.0646912947420312,0.1091176470588235,0.4285109573241061,-0.0513553507900406,0.0646912947420312,0.0477152048705398,0.4324723284566665,0.7339009287925696,0.1148075932123569,0.1358909547918096,-0.0145713769224112,0.4324723284566665,-0.0137797298398073,0.1141625755773824,0.0065724206349206,6.200396825396825e-05,0.0016741071428571,0.0016741071428571,0.0,0.0470588235294117,0.0010449320794148,3.4452471675430587
images/glam_dia/4a69b2b6629f2ae0b9c664510d230c06.jpg,4a69b2b6629f2ae0b9c664510d230c06.jpg,glam_dia,desconocido,0.1046496880707724,0.3096543941317534,0.6747706148806446,0.2161072155545392,0.3096543941317534,0.161378617244539,0.3918726008922087,0.7401172320780165,0.1540694497700618,0.0822182067604552,0.0653466171973718,0.0657862400081075,0.35203147925837,0.7712880707838691,0.1622642766089379,0.0423770851266165,0.0965174559032244,0.0764172335600907,0.35203147925837,-0.0388634480626649,0.0965174559032244,0.0798996230185765,0.3367758648174717,0.7565407301131835,0.1717378803609741,0.0817701152325388,0.0271214706857182,0.3367758648174717,0.05057225419093,0.0586681528415794,0.0310628019323671,0.0015458937198067,0.0288888888888888,0.0288888888888888,0.0,0.0267573696145124,0.0113756613756613,0.2262916327291371
images/glam_dia/4b91e66b240e80d05d36ed89ce25b698.jpg,4b91e66b240e80d05d36ed89ce25b698.jpg,glam_dia,desconocido,0.0628501118349673,0.3855184277150091,0.6719175224738687,0.2352965316740491,0.3855184277150091,0.0502514245531005,0.413165919048272,0.730153506624095,0.1804673510917891,0.0276474913332628,0.0582359841502262,0.0541790813159528,0.4011873638344226,0.7693148148148149,0.1964093547327129,0.0156689361194135,0.0973972923409461,0.1016666666666666,0.4011873638344226,-0.0086710305190144,0.0973972923409461,0.0508968671267389,0.4070511341791619,0.7743762014609766,0.1607606023398609,0.1024586789871079,0.0215327064641527,0.4070511341791619,0.0216163779722764,0.0423445084929715,0.0142045454545454,0.0,0.0032552083333333,0.0032552083333333,0.0,0.0525,0.0745920745920745,1.134142378598769
images/glam_dia/4c606b618f7ff0eb12d09b8280d8344d.jpg,4c606b618f7ff0eb12d09b8280d8344d.jpg,glam_dia,desconocido,0.1169360760126479,0.3742929442470501,0.7452101701978332,0.1760486385444473,0.3742929442470501,0.0474913238530557,0.4302055481283423,0.8042474376114083,0.1018410900942978,0.0559126038812921,0.059037267413575,0.0505132233920641,0.4184970462543991,0.7051329185520362,0.1877387615572245,0.044204102007349,-0.040077251645797,0.1003605769230769,0.4184970462543991,-0.0664228526205837,-0.040077251645797,0.0603793832654736,0.4009928547690263,0.8322864739115987,0.096541517610177,0.0870763037137655,0.0266999105219761,0.4009928547690263,0.0422722054702057,0.1088949901545324,0.0241071428571428,0.0006377551020408,0.0105867346938775,0.0105867346938775,0.0,0.0526842948717948,0.0004734848484848,3.631140922853266
images/glam_dia/518829bdc96c8735025a2f8ce8c17a8d.jpg,518829bdc96c8735025a2f8ce8c17a8d.jpg,glam_dia,desconocido,0.0858649379518665,0.2814827673096844,0.752885554031227,0.1890357966837229,0.2814827673096844,0.0497629367896282,0.3505303862602337,0.8158960703623015,0.0905676496719316,0.0690476189505492,0.0630105163310744,0.0536694838370816,0.2920405982905982,0.7492699430199431,0.1584820597164918,0.0105578309809137,-0.0036156110112839,0.1009615384615384,0.2920405982905982,-0.0321954541147849,-0.0036156110112839,0.050722089828235,0.3215942227706933,0.8400063988299283,0.0882503268083312,0.0871208447987013,0.0401114554610088,0.3215942227706933,0.0399056351308239,0.1246264203933818,0.0149356617647058,0.0001723345588235,0.003274356617647,0.003274356617647,0.0,0.0261752136752136,0.0,2.7716750437099997
images/glam_dia/5fec395c1a0f215e3b04996bc1f4ceb2.jpg,5fec395c1a0f215e3b04996bc1f4ceb2.jpg,glam_dia,desconocido,0.0656419481888957,0.5232122787048371,0.5946130332381218,0.2556742238160054,0.5232122787048371,0.0592517352293888,0.5094450386215091,0.7458229352347,0.138413331323242,-0.0137672400833279,0.1512099019965782,0.0587088030147763,0.4626290752987586,0.7199829833313995,0.1581179821636855,-0.0605832034060785,0.1253699500932777,0.1217948717948717,0.4626290752987586,-0.0069331451741193,0.1253699500932777,0.0583588897136383,0.5045660222130811,0.744343891402715,0.1529441513837182,0.1497308581645932,-0.0186462564917559,0.5045660222130811,-0.0309988999937208,0.1819043765190707,0.0050240279598077,0.000436871996505,0.0014198339886413,0.0014198339886413,0.0,0.0359960552268244,0.0472727272727272,1.5700502393595863
images/glam_dia/6905a3fb1c3a3fc60a72a78816b5a07f.jpg,6905a3fb1c3a3fc60a72a78816b5a07f.jpg,glam_dia,desconocido,0.0537498448168839,0.4478701525054466,0.6633315904139434,0.2318054172362559,0.4478701525054466,0.0534249333132014,0.4493920390979214,0.8251913678384267,0.0683175568614679,0.0015218865924748,0.1618597774244833,0.0528921802145135,0.3803414906014085,0.7413107361807771,0.1543101252272913,-0.0675286619040381,0.0779791457668337,0.0968992248062015,0.3803414906014085,-0.0008576646023703,0.0779791457668337,0.0509776536312849,0.4267962740651816,0.8200702503223511,0.0777131017178011,0.1567386599084077,-0.021073878440265,0.4267962740651816,-0.0290268845839427,0.1001017761974276,0.0007452574525745,6.775067750677507e-05,0.0002710027100271,0.0002710027100271,0.0,0.0300387596899224,0.0,4.761053392458508
images/glam_dia/6eae9e2a2a4cae498bccb1ca80bcffd2.jpg,6eae9e2a2a4cae498bccb1ca80bcffd2.jpg,glam_dia,desconocido,0.145996312040303,0.4478694549625759,0.5240300620345967,0.2906072382546233,0.4478694549625759,0.0521501029109085,0.5292608359133127,0.668328173374613,0.1295433216357396,0.0813913809507368,0.1442981113400163,0.0576588727100724,0.4589446762686768,0.593649885583524,0.2010726675941034,0.0110752213061008,0.0696198235489273,0.1570366132723112,0.4589446762686768,-0.0883374393302305,0.0696198235489273,0.0588769673736359,0.5445294701793328,0.7127149171485873,0.1419761427568194,0.1886848551139905,0.0966600152167569,0.5445294701793328,0.0630422058245315,0.1766983161476258,0.0300751879699248,0.0,0.0041771094402673,0.0041771094402673,0.0,0.1290045766590389,0.0335526315789473,2.101832287989468
images/glam_dia/71af4035c5d6a9d6a58bf5b887824bf9.jpg,71af4035c5d6a9d6a58bf5b887824bf9.jpg,glam_dia,desconocido,0.1283632947496364,0.3933335599481052,0.4157429282027748,0.1968218964553074,0.3933335599481052,0.094706038840117,0.4363970588235294,0.5097786336756924,0.0850594252355814,0.0430634988754242,0.0940357054729175,0.0591316472649549,0.3945909398242055,0.4445249364113462,0.1629637336542481,0.0012573798761003,0.0287820082085713,0.1091954022988505,0.3945909398242055,-0.0692316474846814,0.0287820082085713,0.045829592311785,0.4340423669467788,0.5346974206349205,0.0873900591227617,0.1189544924321456,0.0407088069986735,0.4340423669467788,0.0283432285833993,0.2452762672555566,0.0056268682961139,0.0,0.000791278354141,0.000791278354141,0.0,0.2183908045977011,0.0972222222222222,2.8447453590560405
images/glam_dia/7437f581092dcdcbf6abfa2e5900e8ae.jpg,7437f581092dcdcbf6abfa2e5900e8ae.jpg,glam_dia,desconocido,0.0591219375476665,0.488910454678736,0.7253097244686587,0.1958626132662542,0.488910454678736,0.0419925512104283,0.5365859284890427,0.7929398949122133,0.1115915838960796,0.0476754738103067,0.0676301704435545,0.0444479914870976,0.527016139789249,0.6960341469921302,0.2087887993319278,0.0381056851105129,-0.0292755774765285,0.1434013605442176,0.527016139789249,-0.0146739460605689,-0.0292755774765285,0.0455800197173841,0.522613417916186,0.8253258362168399,0.1321568289913594,0.1000161117481811,0.0337029632374499,0.522613417916186,0.0398280407194232,0.1583856093883384,0.0305847953216374,0.0003508771929824,0.0055555555555555,0.0055555555555555,0.0,0.0427210884353741,0.0127450980392156,4.039045369488622
images/glam_dia/8d82f873e766927a15dd4cc1b6c01b2c.jpg,8d82f873e766927a15dd4cc1b6c01b2c.jpg,glam_dia,desconocido,0.0578618302296107,0.5172798636240834,0.5999417814865127,0.1964916925513447,0.5172798636240834,0.0518941751398489,0.5180296508847441,0.6940413871547302,0.0810456497387234,0.0007497872606606,0.0940996056682175,0.0570879888268156,0.469984090127279,0.6345566735466117,0.1643254206584828,-0.0472957734968044,0.034614892060099,0.0825109649122807,0.469984090127279,-0.0007738414027951,0.034614892060099,0.0530071369383336,0.5191969227882541,0.6946261375363543,0.0855068604222751,0.0946843560498416,0.0019170591641707,0.5191969227882541,-0.014876309023991,0.1750306064098813,0.0022957381681186,0.0011773016246762,0.0006475158935719,0.0006475158935719,0.0,0.0507127192982456,0.0069215557020435,2.387061884743145
images/glam_dia/926d3c0e0d6749d708fdeb5527c5fa44.jpg,926d3c0e0d6749d708fdeb5527c5fa44.jpg,glam_dia,desconocido,0.1011631140799869,0.3930966011817796,0.5312557087646913,0.3050296172611632,0.3930966011817796,0.0454436559464492,0.4236099629040805,0.7686938703409292,0.2104754726404177,0.0305133617223009,0.2374381615762378,0.1010364598647456,0.3277136691997372,0.7758701566751103,0.2117475662170542,-0.0653829319820423,0.2446144479104189,0.1142344497607655,0.3277136691997372,-0.0001266542152413,0.2446144479104189,0.0692222875624816,0.3947956656346749,0.672264189886481,0.3116307515357797,0.1410084811217896,0.0016990644528952,0.3947956656346749,-0.0110568352689487,0.130110197192839,0.0151612903225806,0.0003870967741935,0.0049677419354838,0.0049677419354838,0.0,0.0544258373205741,0.0933333333333333,0.8283582720834284
images/glam_dia/98931eaabd59b0980cee092c01014f65.jpg,98931eaabd59b0980cee092c01014f65.jpg,glam_dia,desconocido,0.0735746295169021,0.3330135847570713,0.7205098476727992,0.216419478705059,0.3330135847570713,0.0533289724913372,0.3799193348225366,0.8536733680814099,0.0830502057237978,0.0469057500654652,0.1331635204086106,0.0601965674745404,0.3668246938223857,0.71704302081384,0.2123164228999168,0.0338111090653144,-0.0034668268589592,0.1378579003181336,0.3668246938223857,-0.0133780620423616,-0.0034668268589592,0.0538486876778749,0.3636940436551979,0.8591231964483907,0.082216807868888,0.1386133487755915,0.0306804588981265,0.3636940436551979,0.0371324393429687,0.0726151148028401,0.0245929443690637,0.0,0.0132858435097241,0.0132858435097241,0.0,0.0580593849416755,0.0022151898734177,4.40883085689744
images/glam_dia/9bd2df9abc953fc5aabf22ef4ffd7c64.jpg,9bd2df9abc953fc5aabf22ef4ffd7c64.jpg,glam_dia,desconocido,0.1036346095104796,0.3126956067665791,0.7286737322499798,0.221172425413628,0.3126956067665791,0.060936617587953,0.3820861493853562,0.7445361823207578,0.1336945953167599,0.069390542618777,0.015862450070778,0.0712949299040792,0.3244527685287951,0.6974955810416411,0.2074068104516933,0.0117571617622159,-0.0311781512083386,0.1154350104821803,0.3244527685287951,-0.0323396796064003,-0.0311781512083386,0.062202577596557,0.3476390279996029,0.8142204235582867,0.111554512789217,0.0855466913083069,0.0349434212330238,0.3476390279996029,0.0386970418713389,0.093340563837903,0.0265243902439024,0.0,0.0107538802660753,0.0107538802660753,0.0,0.060796645702306,0.0211688909341923,1.4226312491398068
images/glam_dia/c893e53d53664f6e7ddc7c660b2124b8.jpg,c893e53d53664f6e7ddc7c660b2124b8.jpg,glam_dia,desconocido,0.0573852675295729,0.3148916897386189,0.6884196802331641,0.2352389149620263,0.3148916897386189,0.0521378540287006,0.4231968132420621,0.6024274535586752,0.1603349295987682,0.1083051235034431,-0.0859922266744889,0.0642489932992726,0.3409563711524496,0.606977263840009,0.2239771973669125,0.0260646814138306,-0.081442416393155,0.1737891737891738,0.3409563711524496,0.0068637257696996,-0.081442416393155,0.0500376020627417,0.3682017543859648,0.6876409065650552,0.1534004205839539,-0.0007787736681089,0.0533100646473459,0.3682017543859648,0.0625599565215399,0.0535518137314547,0.0526066631161607,0.0,0.0298834250547369,0.0298834250547369,0.0,0.133048433048433,0.1324786324786324,1.5380208151999322
images/glam_dia/ce86048245643494b762b369b77ff218.jpg,ce86048245643494b762b369b77ff218.jpg,glam_dia,desconocido,0.0658868981010692,0.4512079805265594,0.574929438645222,0.2308684132044942,0.4512079805265594,0.1320890468935161,0.455378292731234,0.6576173499702911,0.1314961059477797,0.0041703122046745,0.0826879113250691,0.0882727081077455,0.3952401372212693,0.542368748528571,0.1757038625013057,-0.0559678433052901,-0.0325606901166509,0.1149228130360205,0.3952401372212693,0.0223858100066762,-0.0325606901166509,0.0502444134078212,0.4090084670231729,0.7174353832442067,0.1251316645652087,0.1425059445989848,-0.0421995135033865,0.4090084670231729,-0.031332348201334,0.1260776035290048,0.0182035487726395,0.0,0.0091017743863197,0.0091017743863197,0.0,0.119639794168096,0.0194444444444444,1.1659951234958272
images/glam_dia/d8e00e188c921c0b04b67982a338fed0.jpg,d8e00e188c921c0b04b67982a338fed0.jpg,glam_dia,desconocido,0.0594066529771016,0.3941033590185778,0.7426810344541138,0.1836259403122837,0.3941033590185778,0.0515952824332712,0.4210305010893247,0.796562091503268,0.0654539591605381,0.0269271420707468,0.0538810570491541,0.0621069433359936,0.3361456582633053,0.7128197945845005,0.190273685170734,-0.0579577007552725,-0.0298612398696133,0.1485714285714285,0.3361456582633053,0.0027002903588919,-0.0298612398696133,0.0500558659217877,0.3762418300653595,0.8106977124183007,0.0783962065601404,0.0680166779641868,-0.0178615289532183,0.3762418300653595,-0.0162973625459146,0.103184782915669,0.0047954290378532,0.0222426283032343,0.0013263952657892,0.0013263952657892,0.0,0.0471428571428571,0.0,3.772647932958248
images/glam_dia/d948cfb0df83be02fb03f6c2d6f591db.jpg,d948cfb0df83be02fb03f6c2d6f591db.jpg,glam_dia,desconocido,0.0710577502224137,0.4315917069102616,0.683220360349877,0.194977521131462,0.4315917069102616,0.057579456363551,0.484363157027517,0.7737551491184709,0.1029833529826156,0.0527714501172553,0.0905347887685938,0.0563311467113074,0.4759048985447837,0.7380938716950195,0.1839657010096599,0.044313191634522,0.0548735113451425,0.1393728222996515,0.4759048985447837,-0.0147266035111062,0.0548735113451425,0.0582396990651722,0.489297896880905,0.7845174114702201,0.1258255571662698,0.1012970511203431,0.0577061899706433,0.489297896880905,0.0515969439074735,0.0881017469397669,0.0112460638776428,0.0,0.0022492127755285,0.0022492127755285,0.0,0.0404181184668989,0.0079831932773109,3.407780603842086
images/glam_dia/04703bc574a3e59c32bf44a8cc60ba75.jpg,04703bc574a3e59c32bf44a8cc60ba75.jpg,glam_dia,desconocido,0.0822922519992302,0.4514604687328906,0.4280833723964581,0.2603221852269383,0.4514604687328906,0.2299410002832468,0.5817577257440192,0.5083182097002771,0.1864822260217394,0.1302972570111285,0.0802348373038189,0.0596389406165942,0.4988228031953522,0.519076978939724,0.1931003547485806,0.0473623344624615,0.0909936065432658,0.1059259259259259,0.4988228031953522,-0.0226533113826359,0.0909936065432658,0.0910135774959253,0.5659234960524852,0.5635290411060454,0.1860224495224827,0.1354456687095872,0.1144630273195945,0.5659234960524852,0.0973742062643948,0.2443201092453086,0.0871707993223471,0.0025797012166949,0.055559833667026,0.055559833667026,0.0,0.1711111111111111,0.3691477885652643,1.4403230922338943
